gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Senp5	1.25875187084606e-46	0.211629286324252	2.25543160218198e-42	0.531	0.378	0.153
Ankrd10	1.26923033361028e-46	0.260576619220388	2.2742069117629e-42	0.412	0.282	0.13
Nisch	1.40545773384069e-46	0.227205868604932	2.51829916749574e-42	0.553	0.394	0.159
Pcnx2	1.41529669160895e-46	0.211417471194966	2.53592861202492e-42	0.644	0.482	0.162
Phka2	1.43705108148873e-46	0.220867414664011	2.5749081278115e-42	0.528	0.379	0.149
Copa	1.5482041416987e-46	0.268576007164649	2.77407218109573e-42	0.416	0.285	0.131
Sox6	1.5965273892507e-46	0.707837519914654	2.86065777605941e-42	0.051	0.014	0.037
Dync1li2	1.66959812587479e-46	0.219541590906317	2.99158592194245e-42	0.527	0.371	0.156
Ankfy1	1.7542517829642e-46	0.217391461669183	3.14326834471526e-42	0.487	0.338	0.149
Pde10a	1.94360195345864e-46	-0.30029643677793	3.4825459802072e-42	0.939	0.933	0.00599999999999989
Nrbp2	1.95920676999026e-46	0.337000288705515	3.51050669046855e-42	0.365	0.249	0.116
Amy1	2.55609352921508e-46	0.26789045721217	4.58000838564758e-42	0.426	0.293	0.133
Miga1	2.59168182927184e-46	0.266371635263985	4.64377550168929e-42	0.43	0.297	0.133
Tet2	5.17172038692992e-46	0.239215224353186	9.26668858930103e-42	0.473	0.326	0.147
Cpt1c	9.70411642508915e-46	0.278602162079437	1.73878358104747e-41	0.428	0.299	0.129
Rps6kc1	1.01255375941764e-45	0.22416401821831	1.81429382612453e-41	0.511	0.359	0.152
Atosa	1.24599226567416e-45	0.218561436328323	2.23256894163495e-41	0.49	0.343	0.147
Eri3	1.32925370362134e-45	0.214698450565607	2.38175678614871e-41	0.572	0.413	0.159
Gpi1	1.64859727640433e-45	0.297060725678518	2.95395659986128e-41	0.399	0.277	0.122
Camta1	2.16701045499771e-45	0.174567746585937	3.8828493332649e-41	0.93	0.874	0.056
Tmem178	2.25642926954379e-45	0.212852483323763	4.04306996516857e-41	0.53	0.39	0.14
Efr3b	3.07306836349333e-45	0.244724854567929	5.50632389370734e-41	0.581	0.431	0.15
Hs3st5	3.11028722415402e-45	0.289725134329323	5.57301264823917e-41	0.43	0.31	0.12
Usp3	3.74640490727638e-45	0.245160479566947	6.71280831285782e-41	0.454	0.318	0.136
Bicdl1	3.96790334918319e-45	0.194815974532505	7.10968922106643e-41	0.648	0.487	0.161
Tbcd	4.08588137606148e-45	0.226139425529548	7.32108224962697e-41	0.503	0.357	0.146
Pde2a	4.78255878461032e-45	0.208916017091496	8.56938883026478e-41	0.507	0.363	0.144
Zkscan2	8.69445060805724e-45	0.391360835121787	1.5578716599517e-40	0.27	0.172	0.098
Sidt1	9.04983491906727e-45	0.189486424374993	1.62154942079847e-40	0.75	0.606	0.144
Arsb	1.00809712025974e-44	0.18430565525102	1.80630842008141e-40	0.646	0.492	0.154
Rnps1	1.12942476659495e-44	0.263345594223997	2.02370329678482e-40	0.394	0.27	0.124
Ino80d	1.39650459931715e-44	0.221676745338022	2.50225694105647e-40	0.434	0.298	0.136
Arhgef37	1.4101353083891e-44	0.582293816135768	2.52668044557159e-40	0.153	0.085	0.068
Fam120a	1.4831027865479e-44	0.209636502247743	2.65742357293653e-40	0.522	0.371	0.151
St3gal3	2.09009051034115e-44	0.20040399069981	3.74502417642927e-40	0.506	0.357	0.149
Usp45	2.86843000188093e-44	0.193498268109043	5.13965287737025e-40	0.51	0.359	0.151
Otud7b	3.03315732429446e-44	0.217382609377234	5.43481129367082e-40	0.478	0.334	0.144
Ppp3cc	3.54844801736439e-44	0.246172423289108	6.35810915751351e-40	0.431	0.299	0.132
Map4k5	3.93778493861296e-44	0.20583145396996	7.0557230530067e-40	0.626	0.468	0.158
Dcx	3.99898404696485e-44	0.202574282212229	7.16537961535162e-40	0.62	0.473	0.147
Sptbn4	4.01963842277571e-44	0.215899829025224	7.20238812592951e-40	0.828	0.694	0.134
Usp48	4.29413453672736e-44	0.203612613632031	7.69423026290808e-40	0.543	0.388	0.155
Rplp1	5.56179445420744e-44	0.448452677487056	9.96562330304889e-40	0.158	0.087	0.071
Dido1	6.13574004363072e-44	0.216596307218903	1.09940190101775e-39	0.449	0.309	0.14
Sec14l1	6.4507072823249e-44	0.226635580460982	1.15583773084698e-39	0.479	0.344	0.135
Tecpr1	6.74865355254456e-44	0.300194413838932	1.20922374354493e-39	0.319	0.212	0.107
Leng8	7.65249132169114e-44	0.260647152404198	1.37117339502062e-39	0.523	0.377	0.146
Garnl3	7.98650227841025e-44	0.243940581846626	1.43102147824555e-39	0.792	0.687	0.105
Smchd1	1.13522595784956e-43	0.224585890036072	2.03409787127484e-39	0.554	0.401	0.153
Fnbp4	1.15496273236943e-43	0.205243239983433	2.06946222385954e-39	0.462	0.32	0.142
Ube4a	1.31576457318295e-43	0.220086199138337	2.3575869622292e-39	0.454	0.314	0.14
Atg4c	1.41255069687003e-43	0.214649827575495	2.53100833865171e-39	0.529	0.383	0.146
Rps6ka5	1.73742136477661e-43	0.225232434372631	3.11311160140674e-39	0.471	0.334	0.137
Xpo6	2.09723576330315e-43	0.196713663168006	3.75782704068659e-39	0.51	0.36	0.15
Trp53bp1	4.211878841021e-43	0.204713615108861	7.54684450734143e-39	0.521	0.372	0.149
Gripap1	8.31068036847515e-43	0.19634541218462	1.48910770842338e-38	0.442	0.306	0.136
Vps8	8.47236279127443e-43	0.198936753761533	1.51807796494055e-38	0.535	0.386	0.149
Cracd	1.00600527976441e-42	0.212365875463251	1.80256026028188e-38	0.468	0.338	0.13
Armc9	1.0100022018216e-42	0.181250843312197	1.80972194522395e-38	0.592	0.436	0.156
Tecr	1.15815702639162e-42	0.256437583614173	2.0751857598885e-38	0.51	0.366	0.144
Gtf2i	1.24801233025571e-42	0.233466355322511	2.23618849335218e-38	0.649	0.489	0.16
Fam120c	1.35743927290772e-42	0.17640421139045	2.43225968919605e-38	0.558	0.403	0.155
Taok3	1.7709820239594e-42	0.195034247160841	3.17324559053045e-38	0.478	0.337	0.141
Acsl3	1.82746270363591e-42	0.321678131756932	3.27444767237483e-38	0.263	0.166	0.097
Tshz3	1.90571782791819e-42	0.202426717407957	3.41466520406381e-38	0.63	0.487	0.143
Srpk1	2.44755123774984e-42	0.241093213428325	4.38552230780017e-38	0.425	0.299	0.126
Add3	2.56471228197174e-42	0.232951824704686	4.59545146683696e-38	0.461	0.324	0.137
Ubp1	3.16293259916474e-42	0.194985734824369	5.66734263118339e-38	0.56	0.406	0.154
Cyfip1	3.16626248372035e-42	0.194418683380074	5.67330911833013e-38	0.523	0.377	0.146
Ccdc88c	3.47586189062332e-42	0.36419359939019	6.22804933561887e-38	0.261	0.171	0.09
Acat1	3.56937583555659e-42	0.215681972660661	6.3956076221503e-38	0.464	0.324	0.14
Micu2	3.60479830042758e-42	0.21771000003089	6.45907759470614e-38	0.459	0.321	0.138
Baalc	4.20022203483345e-42	0.217027234082175	7.52595784201458e-38	0.462	0.331	0.131
Rmnd5a	4.21849117024289e-42	0.207596916163643	7.55869247884121e-38	0.513	0.365	0.148
Wnk2	4.41440535700529e-42	0.207023111181406	7.90973151868209e-38	0.765	0.616	0.149
Stim1	5.54886989500468e-42	0.1862241036743	9.94246507786939e-38	0.501	0.355	0.146
Bend6	6.10948329360693e-42	0.214075401772608	1.09469721654849e-37	0.549	0.4	0.149
Dync1h1	8.20108573196742e-42	0.220167290784911	1.46947054145392e-37	0.62	0.464	0.156
Ogdh	8.73563663928239e-42	0.195754854356856	1.56525137302662e-37	0.612	0.455	0.157
Actr3b	9.95191916875796e-42	0.174607808731805	1.78318487665805e-37	0.643	0.487	0.156
Utrn	1.04657601272057e-41	0.400113648259812	1.87525489959272e-37	0.262	0.171	0.091
Pou6f1	1.25570430927968e-41	0.323462053959409	2.24997098136733e-37	0.294	0.196	0.098
Cpne8	1.27927724702832e-41	0.284878997741101	2.29220897122534e-37	0.413	0.302	0.111
Mapt	1.55936280122733e-41	0.153714790675966	2.79406626723912e-37	0.934	0.879	0.055
Smurf1	1.63925638182464e-41	0.190434797651212	2.93721958495339e-37	0.458	0.325	0.133
Crtc3	1.99344361915457e-41	0.212934997531109	3.57185227680115e-37	0.393	0.27	0.123
Caskin1	2.11142930157024e-41	0.387348396158964	3.78325902255356e-37	0.237	0.15	0.087
Frs2	2.26472343353927e-41	0.199668409687925	4.05793144821567e-37	0.45	0.312	0.138
Clec16a	2.70171333501531e-41	0.187448480817427	4.84092995368042e-37	0.565	0.414	0.151
Dhx57	2.81300491133221e-41	0.23413248189726	5.04034220012505e-37	0.406	0.281	0.125
Strip2	3.03711348503674e-41	0.488974234039214	5.44189994248883e-37	0.175	0.103	0.072
Tango2	3.29636953188412e-41	0.200165775680951	5.90643492722997e-37	0.609	0.458	0.151
Ccdc50	3.42347343828028e-41	0.226792136420047	6.1341797067106e-37	0.453	0.315	0.138
Smg5	3.48110521008376e-41	0.283728507145598	6.23744431542808e-37	0.274	0.177	0.097
Grk3	4.69553099683646e-41	0.213220149116055	8.41345244013156e-37	0.408	0.282	0.126
Uxs1	4.70548771034772e-41	0.195834269665934	8.43129287940105e-37	0.5	0.359	0.141
Nipal2	4.73785875293677e-41	0.238644509237412	8.4892953135121e-37	0.4	0.281	0.119
Pcbp3	4.77512898325796e-41	0.199567949112242	8.55607611220162e-37	0.453	0.318	0.135
Map6	4.95610975993563e-41	0.190708479897024	8.88035746785267e-37	0.569	0.417	0.152
Shc2	5.1764006723938e-41	0.370109488055598	9.27507472479522e-37	0.226	0.141	0.085
Sec24a	5.53363316545172e-41	0.200719548367458	9.91516390585639e-37	0.481	0.34	0.141
Golgb1	5.62365148088445e-41	0.194091178326414	1.00764587234488e-36	0.62	0.464	0.156
Zfr2	6.1085736971298e-41	0.293991453945031	1.09453423505172e-36	0.303	0.202	0.101
Arhgef10l	7.20010491795501e-41	0.391433990410685	1.29011479919918e-36	0.192	0.115	0.077
Rpl36	7.51067623968601e-41	0.479386021886398	1.34576296862694e-36	0.169	0.098	0.071
Gtf2ird1	8.67374828565683e-41	0.241866870317014	1.55416221782399e-36	0.362	0.25	0.112
Setd7	9.07167648998669e-41	0.199864844725147	1.62546299347582e-36	0.417	0.289	0.128
Urgcp	1.09920436641507e-40	0.213539193291215	1.96955438374252e-36	0.45	0.314	0.136
Capn2	1.43393197204784e-40	0.536731163354456	2.56931930751531e-36	0.171	0.1	0.071
Rai1	1.57611224637917e-40	0.195803539167449	2.8240779230622e-36	0.499	0.355	0.144
Lpp	1.62679111840557e-40	0.330407933272536	2.9148843259591e-36	0.229	0.144	0.085
Zdhhc21	2.20330241498221e-40	0.184265005668394	3.94787726716512e-36	0.533	0.384	0.149
Zfp704	3.36775601977994e-40	0.199886527969954	6.0343452362417e-36	0.573	0.425	0.148
Lin52	4.24185076087451e-40	0.218514660788592	7.60054819333495e-36	0.401	0.278	0.123
Pabpn1	4.46319115282836e-40	0.236023154115143	7.99714590763786e-36	0.593	0.444	0.149
Tmem63b	4.49888651724803e-40	0.22468356232079	8.06110486160502e-36	0.505	0.363	0.142
Ctdspl	4.80222798505282e-40	0.185778700128197	8.60463210361764e-36	0.628	0.479	0.149
Trak1	5.22135470745815e-40	0.211196839996944	9.35562336482352e-36	0.488	0.346	0.142
Rps29	5.66094301602908e-40	0.499197467837857	1.01432776961209e-35	0.128	0.068	0.06
Sertad2	5.84250465312345e-40	0.212296506801086	1.04685998374666e-35	0.496	0.364	0.132
Setx	5.99997803953863e-40	0.18150821496632	1.07507606512453e-35	0.557	0.407	0.15
Atxn7	6.23288463407307e-40	0.186187745595079	1.11680826873321e-35	0.541	0.393	0.148
Gse1	6.3212608567076e-40	0.19646961199343	1.13264352030487e-35	0.478	0.341	0.137
Col19a1	7.04690912287506e-40	0.236971953354139	1.26266517663675e-35	0.394	0.283	0.111
Stx8	8.24092833416376e-40	0.185013101092232	1.47660953891546e-35	0.48	0.342	0.138
Osbpl3	8.38476401292157e-40	0.184829589060336	1.50238201583529e-35	0.536	0.399	0.137
Pals2	8.60213674613106e-40	0.179170376501344	1.54133086217176e-35	0.468	0.333	0.135
Sos2	8.81868435825102e-40	0.24191744383059	1.58013186331142e-35	0.367	0.25	0.117
Cdk8	9.20223510848436e-40	0.18320384024412	1.64885648673823e-35	0.654	0.492	0.162
Nipa1	9.44853074236918e-40	0.19100683621761	1.69298773841771e-35	0.481	0.342	0.139
Mfap3	9.74939323398359e-40	0.349077467789711	1.74689627966518e-35	0.247	0.158	0.089
Elavl1	1.0597775992431e-39	0.207010684143254	1.89890950232379e-35	0.421	0.291	0.13
Flnb	1.16047950394779e-39	0.207151725007595	2.07934717517365e-35	0.613	0.461	0.152
5031439G07Rik	1.28601983933827e-39	0.284801626842402	2.30429034812631e-35	0.335	0.227	0.108
Dnaaf9	1.30254944986738e-39	0.134670342786964	2.33390810427238e-35	0.941	0.884	0.0569999999999999
Kctd17	1.31957467926513e-39	0.291121522155661	2.36441391030725e-35	0.394	0.282	0.112
Nr1d2	1.67470176775671e-39	0.20413220973097	3.00073062746647e-35	0.474	0.333	0.141
Pi4ka	1.78521281238099e-39	0.120196402658954	3.19874431722427e-35	0.922	0.851	0.0710000000000001
Spats2l	1.83912979139134e-39	0.231348369081083	3.295352760215e-35	0.385	0.273	0.112
Myo18a	1.89511039613158e-39	0.202568760900408	3.39565880778856e-35	0.589	0.438	0.151
Arid2	1.94748298456295e-39	0.215347493436413	3.48950001173989e-35	0.433	0.303	0.13
Pdlim7	2.47119329406196e-39	0.281266466850035	4.42788414430022e-35	0.386	0.274	0.112
Jakmip3	2.67001415506478e-39	0.194720449406936	4.78413136304507e-35	0.444	0.311	0.133
Zyg11b	3.62335333706393e-39	0.19748185870771	6.49232450935116e-35	0.51	0.367	0.143
Setd2	4.41801268447833e-39	0.177906942115248	7.91619512804828e-35	0.636	0.476	0.16
Plekhm2	4.55426976374886e-39	0.231352177721075	8.16034056268522e-35	0.382	0.266	0.116
Zfp532	4.71049282560287e-39	0.205620106835239	8.44026104491522e-35	0.567	0.418	0.149
Snph	5.05539267154871e-39	0.178852636814436	9.05825258888097e-35	0.645	0.492	0.153
Abhd18	5.3920675834967e-39	0.165474821544257	9.66150669610938e-35	0.596	0.442	0.154
Rictor	5.50295473798205e-39	0.201176011867445	9.86019429951623e-35	0.567	0.418	0.149
Ski	5.55058006535296e-39	0.189137179699102	9.94552936109942e-35	0.441	0.311	0.13
Smg9	5.65375486229842e-39	0.320239897080844	1.01303979622663e-34	0.21	0.13	0.08
Gpr137c	6.06652577076895e-39	0.206812755135959	1.08700008760638e-34	0.592	0.455	0.137
