gene	p_val	avg_log2FC	p_val_adj	percent_3	percent_0	percent_difference
Dhx8	5.56476138501215e-06	-1.24173662287988	0.0997093944966478	0.028	0.06	0.032
Med1	5.74540636425497e-06	1.10723225620416	0.102946191234721	0.076	0.038	0.038
Rala	5.78917622903913e-06	0.964544134533973	0.103730459671923	0.092	0.051	0.041
Phf14	5.80346487921133e-06	-0.435597074521829	0.103986483705709	0.252	0.318	0.066
Dgat2	6.11845669583786e-06	-2.47245052739624	0.109630507076023	0.005	0.023	0.018
Cnot7	6.17782124413076e-06	1.23257074597197	0.110694201052335	0.057	0.025	0.032
Map3k3	6.5076586834683e-06	-0.667824059459404	0.116604228290385	0.077	0.124	0.047
Slc30a5	6.533315241491e-06	-1.2881895681698	0.117063942497036	0.016	0.043	0.027
Selenos	6.81003500472502e-06	2.37045923135273	0.122022207214663	0.026	0.005	0.021
Scfd2	6.89514732919246e-06	-0.692643994678752	0.12354724984447	0.127	0.18	0.053
Slc25a12	6.99791551526288e-06	0.646457450949894	0.12538865020248	0.159	0.105	0.054
Uevld	7.02831487252684e-06	-2.08221860670421	0.125933345885936	0.009	0.031	0.022
Clcn2	7.03136244901653e-06	1.57709891035551	0.125987952361478	0.033	0.01	0.023
Mterf1a	7.04823375887823e-06	-2.73961734759145	0.12629025249158	0.004	0.021	0.017
Gpr137c	7.06019759165413e-06	-0.529439077290119	0.126504620447259	0.14	0.198	0.058
Map4k4	7.08467178143812e-06	0.301550867900671	0.126943148979808	0.561	0.491	0.0700000000000001
Zbtb16	7.23638718772966e-06	-0.620990613037844	0.12966158562974	0.118	0.172	0.054
Pura	7.35130854349699e-06	-0.78928047160706	0.131720746482379	0.057	0.098	0.041
Echs1	7.64723001705054e-06	-1.14052627272494	0.137023067445512	0.029	0.061	0.032
Ypel2	8.14182423678547e-06	0.225965354393237	0.145885206674722	0.791	0.736	0.055
Eloc	8.17907557483379e-06	3.01321946181422	0.146552676149872	0.02	0.003	0.017
Copa	8.42709442000616e-06	-0.97752355429084	0.15099667781767	0.058	0.098	0.04
Tmsb4x	8.46063967920509e-06	1.13164036748376	0.151597741771997	0.055	0.023	0.032
Rrm1	8.52093593992081e-06	-2.49680419628278	0.152678130171501	0.003	0.02	0.017
Gas7	8.78500269788084e-06	0.431912402008277	0.157409678340629	0.457	0.387	0.07
Kcna1	8.85462891229624e-06	-0.430209613065342	0.158657240850524	0.286	0.357	0.071
Bcl9l	9.19069458884141e-06	1.64687647210961	0.16467886564286	0.045	0.017	0.028
Otud4	9.94203747321588e-06	-0.755824052231677	0.178141427445082	0.098	0.146	0.048
Rps15	1.0057008550069e-05	2.39391302831436	0.180201479200137	0.025	0.005	0.02
Rasl11b	1.04704621859666e-05	-2.51522770589736	0.18760974144815	0.005	0.022	0.017
Rbm33	1.05795076229043e-05	-0.648930344147097	0.189563617587199	0.106	0.157	0.051
Tspan17	1.12178917104485e-05	1.53060090870134	0.201002183667816	0.049	0.021	0.028
Rbmx	1.12455800622796e-05	-1.02701695552225	0.201498303555927	0.038	0.073	0.035
Taf1d	1.1360632905217e-05	-1.05915511913502	0.203559820395678	0.038	0.073	0.035
Ctdsp2	1.14069950516426e-05	-1.34903919106207	0.204390537335333	0.022	0.05	0.028
Specc1l	1.14672808381722e-05	0.808868564666604	0.20547073805837	0.113	0.069	0.044
Sort1	1.20694475914279e-05	0.398097956635895	0.216260361943206	0.418	0.359	0.059
Thoc2l	1.23656744758624e-05	-0.645434232972702	0.221568155258503	0.111	0.16	0.049
Mettl23	1.23710368860727e-05	-2.15095598214126	0.22166423892465	0.006	0.024	0.018
Eml1	1.25512574035606e-05	0.365983142191419	0.224893430156998	0.464	0.397	0.067
Pcbp3	1.29681483600125e-05	1.89533691789575	0.232363282314704	0.029	0.008	0.021
Stk11	1.32380552329711e-05	2.02114648567132	0.237199473664376	0.032	0.01	0.022
Gde1	1.34833746736118e-05	0.834343790094255	0.241595107401776	0.091	0.051	0.04
Sec23a	1.3517664432486e-05	-1.31880131666239	0.242209511301284	0.026	0.056	0.03
Lman2l	1.41600318628665e-05	-2.71996411058774	0.253719450918843	0.003	0.019	0.016
Scap	1.4262973744119e-05	1.27545334710321	0.255563963547125	0.07	0.036	0.034
Robo1	1.48197094232147e-05	0.344350795784437	0.26553955344516	0.574	0.515	0.0589999999999999
Ppp1r16b	1.49827701104979e-05	-0.175371724021371	0.268461274839901	0.716	0.778	0.0620000000000001
Slc15a2	1.49899977866172e-05	-1.5450459841092	0.268590780340607	0.014	0.038	0.024
Rfx3	1.51578252467132e-05	-0.742644300474709	0.271597912770608	0.071	0.115	0.044
Cux2	1.57858574431072e-05	0.960800034237951	0.282850993665594	0.083	0.045	0.038
Pinx1	1.68198023006739e-05	1.45608211836031	0.301377217623475	0.045	0.018	0.027
Ubl3	1.73097224321891e-05	0.691597419914538	0.310155606539965	0.153	0.104	0.049
Fgfr2	1.8451215456033e-05	-0.166684474457021	0.330608878541198	0.816	0.865	0.049
Crkl	1.90011135532761e-05	-1.1891374401887	0.3404619526476	0.03	0.06	0.03
Tnfaip6	1.98703181696766e-05	-0.43407605034348	0.356036360964265	0.253	0.316	0.063
Ksr1	1.99881965962677e-05	0.907113540354718	0.358148506611925	0.102	0.061	0.041
Ogt	2.05561213415904e-05	-0.459940804040991	0.368324582198617	0.128	0.18	0.052
Pebp1	2.12122183610927e-05	-1.33055554592346	0.380080528594059	0.018	0.044	0.026
Lrpap1	2.23418664338657e-05	-6.92925761606367	0.400321562762005	0	0.01	0.01
Rpl26	2.31585089332565e-05	2.71574445661334	0.41495416306609	0.02	0.003	0.017
Rplp1	2.38469831951065e-05	2.53335496539613	0.427290244889918	0.02	0.003	0.017
Lrrc8d	2.45750342484735e-05	0.431811350576921	0.440335463664149	0.343	0.276	0.067
Dusp10	2.4902807546982e-05	-0.608902990050939	0.446208505626824	0.12	0.171	0.051
Grik4	2.52320162712455e-05	0.540272557453666	0.452107267548176	0.18	0.126	0.054
2310033P09Rik	2.52526050265415e-05	-2.90799196075334	0.452476176865571	0.003	0.019	0.016
Top1	2.62365858716908e-05	-0.7591991749111	0.470107145648955	0.069	0.11	0.041
Fer	2.72457228846131e-05	0.705342587326953	0.488188862646498	0.155	0.106	0.049
Emsy	2.72460603570083e-05	0.628688525514481	0.488194909476875	0.122	0.077	0.045
Slc27a1	2.75162767291019e-05	1.83945887371166	0.493036646432048	0.029	0.008	0.021
Nlk	2.77758230887601e-05	0.488477793779703	0.497687198104404	0.225	0.165	0.06
Usp4	2.7994939572893e-05	-0.829416285195729	0.501613327267096	0.043	0.078	0.035
Kbtbd2	2.84953018552998e-05	1.61940677473769	0.510578818643261	0.028	0.008	0.02
Elp2	2.86102540324218e-05	-1.54267777578149	0.512638531752934	0.016	0.04	0.024
Pkn2	2.8937397741432e-05	0.555676866535478	0.518500292730979	0.14	0.093	0.047
Dgki	2.95999027797062e-05	-0.223187793896653	0.530371058006776	0.74	0.777	0.037
Pspc1	2.97760320826967e-05	0.778299812853744	0.53352694285776	0.105	0.064	0.041
Cog6	3.00684386714486e-05	-4.27878033360444	0.538766284115016	0.001	0.012	0.011
Hprt	3.14414612598855e-05	-1.10277854382572	0.563368102854628	0.032	0.062	0.03
Afdn	3.16503900131579e-05	0.645425635110331	0.567111688255763	0.149	0.1	0.049
Snrpd3	3.18877212431292e-05	-1.45980197059974	0.571364189234388	0.01	0.031	0.021
Gnaq	3.26815199803444e-05	0.384938041816809	0.585587475007811	0.406	0.349	0.0570000000000001
Kif1a	3.2709275121444e-05	0.616057796990178	0.586084791626033	0.172	0.12	0.052
Coasy	3.27580899562211e-05	-3.40807538996438	0.586959455835569	0.002	0.016	0.014
Srr	3.28091293409165e-05	-1.31184643636791	0.587873979530542	0.03	0.06	0.03
Eid1	3.29417143334206e-05	-0.83568701434555	0.59024963742623	0.053	0.091	0.038
Ralyl	3.53037185959925e-05	-0.663971552590969	0.632572029802993	0.093	0.138	0.045
Stag1	3.58568597184633e-05	-0.449915103618501	0.642483212435426	0.222	0.281	0.059
Herc1	3.62768818771194e-05	-0.494360336804484	0.650009169474226	0.102	0.15	0.048
Aktip	3.62846528310731e-05	-0.912865517957809	0.650148409427168	0.05	0.086	0.036
Iqsec1	3.65175605483372e-05	0.270747917429095	0.654321649905107	0.539	0.475	0.0640000000000001
Pgam5	3.72041359559601e-05	-1.5717591527348	0.666623708058893	0.011	0.032	0.021
Tmbim4	3.76375575706607e-05	-1.33884755687756	0.674389756551098	0.017	0.04	0.023
Ctnnbl1	3.76902078957802e-05	1.29232303711667	0.675333145076589	0.054	0.025	0.029
Ccdc186	3.84954684432117e-05	0.832110324941152	0.689761803565467	0.105	0.064	0.041
Cds2	3.84974597893625e-05	1.90469697314118	0.689797484505797	0.025	0.006	0.019
Fbxo36	3.86736839512056e-05	-1.23144063507282	0.692955069037703	0.032	0.062	0.03
Nrip2	3.90690983583462e-05	-2.43730663752277	0.700040104384847	0.004	0.019	0.015
Mbd5	3.93712417437274e-05	-0.389008790321569	0.705453909564108	0.234	0.292	0.058
Htra1	3.99851756245729e-05	-0.781138954828499	0.716454376841097	0.068	0.108	0.04
Pcf11	4.04053358266829e-05	0.943935190828864	0.723982807342505	0.092	0.055	0.037
Hnrnph2	4.05948032189891e-05	-1.12439878089686	0.727377684077847	0.036	0.067	0.031
Anapc5	4.07552886643356e-05	0.783515403394479	0.730253262287565	0.125	0.082	0.043
Auh	4.11575204226786e-05	0.644362884430146	0.737460450933556	0.121	0.078	0.043
Rrp1	4.13072268332912e-05	2.27732863479931	0.740142890398911	0.021	0.004	0.017
Flnb	4.19756081895316e-05	0.577764554865223	0.752118947540027	0.202	0.15	0.052
Hspa4	4.20386970706137e-05	1.04831851131346	0.753249374111257	0.056	0.027	0.029
Nap1l5	4.21524141962101e-05	-0.978900028004302	0.755286957567693	0.04	0.073	0.033
Mecr	4.28761593220065e-05	1.32819185337015	0.768255022731712	0.038	0.014	0.024
Zcchc3	4.32660320971281e-05	4.31394559703857	0.775240763116341	0.013	0.001	0.012
Map4k2	4.4441748344822e-05	1.00534567033859	0.796307246842521	0.079	0.044	0.035
Cntn3	4.48566579810168e-05	0.533635406727119	0.803741597703858	0.233	0.174	0.059
Echdc1	4.48938028202553e-05	-1.05590889530883	0.804407158933334	0.028	0.056	0.028
Ptch1	4.5893784298704e-05	0.629219301183563	0.822324827064178	0.118	0.075	0.043
Atn1	4.61857083763472e-05	1.31343808779702	0.827555522687389	0.052	0.024	0.028
Snrnp200	5.0116172087568e-05	-1.40157244237523	0.897981571465043	0.016	0.039	0.023
Tmem161a	5.04414726931033e-05	2.29146885665616	0.903810307715024	0.024	0.006	0.018
Ddit4	5.17386135995979e-05	-1.46908732890856	0.927052478477596	0.012	0.033	0.021
Med13	5.39461418848946e-05	-0.687511477116751	0.966606970293541	0.076	0.117	0.041
