gene	p_val	avg_log2FC	p_val_adj	percent_PS19	percent_WT	percent_difference
Gapdh	6.75613238328763e-06	-3.38802131903134	0.121056380043748	0.003	0.021	0.018
Lsamp	7.0619228386567e-06	-0.114991550513071	0.126535533423051	1	0.999	0.001
Utrn	7.06344223144538e-06	0.27455291789507	0.126562757903038	0.468	0.373	0.095
Fam193b	7.47673964791995e-06	0.577232842844039	0.13396822101143	0.22	0.15	0.07
C4b	7.96941989758441e-06	1.43883965819059	0.142796065724917	0.056	0.022	0.034
Csmd1	8.01190869188516e-06	-0.141193832622362	0.143557379941198	0.999	0.999	0
Tenm1	8.11826675223864e-06	-0.336154770852482	0.145463103666612	0.598	0.631	0.033
Stx3	8.18967242409147e-06	1.01004344600415	0.146742550494871	0.077	0.036	0.041
Mapre2	8.63361422516071e-06	0.524284681941776	0.15469709968643	0.221	0.15	0.071
Il1rapl1	8.89450598848983e-06	-0.114266527796459	0.159371758301761	0.995	0.998	0.003
Prrc2b	9.1921080128328e-06	0.559873051273268	0.164704191373938	0.215	0.147	0.068
Oxct1	9.43204212913597e-06	0.542301068430737	0.169003330869858	0.181	0.115	0.066
Arid1a	9.45331480045017e-06	0.480148130154336	0.169384494594466	0.303	0.223	0.08
Rps3	1.01158379343185e-05	-4.38090661026553	0.18125558410712	0.001	0.016	0.015
Kansl1	1.04315050216564e-05	0.194437374250046	0.18691170697804	0.639	0.545	0.094
Rab3gap1	1.14558679500192e-05	0.560946373696762	0.205266241928444	0.17	0.109	0.061
Atp5mpl	1.19817472564096e-05	-3.52361870145866	0.214688947340348	0.001	0.017	0.016
Serbp1	1.22690449061551e-05	0.58321065373895	0.219836746628487	0.215	0.148	0.067
Ankrd13c	1.28048060695855e-05	0.620021833580426	0.229436515154832	0.168	0.108	0.06
Trpc3	1.28788720390465e-05	0.966700053413749	0.230763629195635	0.056	0.022	0.034
Rundc3a	1.45972169650335e-05	1.7184343991557	0.26155293357947	0.04	0.012	0.028
Mapk14	1.47153316694039e-05	0.629816176171638	0.263669312852378	0.121	0.069	0.052
Cep89	1.55046475966807e-05	1.6408642457889	0.277812275637325	0.037	0.011	0.026
Pms2	1.65992285296831e-05	1.09812917950967	0.297424976794862	0.063	0.028	0.035
Adcy9	1.68120366781909e-05	0.520406749863111	0.301238073199824	0.177	0.115	0.062
Tcf25	1.81169312480359e-05	0.350986278367539	0.324619174102307	0.396	0.31	0.086
Jam2	1.84083017959211e-05	0.284291874390315	0.329839951579314	0.282	0.203	0.079
Hook1	1.86671853320012e-05	-4.29159569124463	0.334478626778797	0.001	0.015	0.014
Synj2bp	1.87777271649977e-05	0.595427514791248	0.336459315342429	0.162	0.104	0.058
Slc4a10	1.92358756236556e-05	-0.61482878195723	0.34466841942466	0.078	0.129	0.051
Stxbp1	2.03664333307004e-05	-2.64883321417687	0.364925752419489	0.003	0.021	0.018
Zfhx2	2.04509862877054e-05	0.837177210034357	0.366440772303106	0.114	0.067	0.047
Rsrp1	2.14722916846979e-05	-0.578061493438961	0.384740522406418	0.159	0.216	0.057
Cmss1	2.30743124706116e-05	0.405457743109276	0.413445530848418	0.268	0.193	0.075
Lancl1	2.44431565322591e-05	0.921679048674841	0.437972478745018	0.087	0.045	0.042
Orc5	2.47919018817427e-05	0.82860108926988	0.444221297917065	0.106	0.06	0.046
Ppp2r2b	2.5675005476689e-05	-0.187499729656899	0.460044748131314	0.845	0.849	0.004
Psmb6	2.6172568471234e-05	-2.16038608838791	0.468960081867572	0.007	0.028	0.021
Hpf1	2.62477650832443e-05	0.623481270969085	0.470307454761571	0.144	0.09	0.054
Hdx	2.71288170365992e-05	1.07103405098044	0.486094143661784	0.063	0.028	0.035
Panx1	2.72008007376668e-05	1.44634864118193	0.487383947617514	0.045	0.016	0.029
Ptn	2.72972514227365e-05	-0.278727106304427	0.489112150992592	0.606	0.654	0.048
Rnf11	2.74013197329926e-05	0.942403506119145	0.490976846975762	0.093	0.051	0.042
Arhgef3	2.92533893023301e-05	-0.507674720102634	0.524162229519151	0.138	0.197	0.059
Sptan1	2.92566197293682e-05	0.387538213613038	0.52422011231082	0.215	0.147	0.068
Vps29	3.0985079116898e-05	1.2135242172724	0.555190647616579	0.061	0.027	0.034
Scoc	3.13870228760072e-05	1.25034575140761	0.562392675892297	0.05	0.02	0.03
Lcmt1	3.14436428879351e-05	1.13204544235377	0.563407193266021	0.063	0.029	0.034
Pfn2	3.33169635890329e-05	-1.81898773583578	0.596973353588292	0.01	0.034	0.024
Slc2a13	3.5260989230153e-05	-0.912593325662789	0.631806405025881	0.059	0.102	0.043
Ptgds	3.65021026732311e-05	-1.95992479586955	0.654044675698955	0.022	0.052	0.03
Ndufs3	3.71976127263819e-05	1.05781947638489	0.66650682483131	0.072	0.035	0.037
Uggt2	3.76976558353238e-05	0.344334007434138	0.675466597257332	0.338	0.261	0.077
Rab1b	3.78768461539376e-05	2.1086788289804	0.678677329386254	0.028	0.007	0.021
Dcaf7	3.78902152671725e-05	1.07877042381666	0.678916877157198	0.066	0.031	0.035
Atp6v0b	3.86338005869729e-05	0.455391101622489	0.692240438917381	0.163	0.104	0.059
Tef	3.89011350490752e-05	0.359382438018402	0.69703053780933	0.25	0.176	0.074
Ndc1	4.05198041459147e-05	1.66927118979826	0.7260338506865	0.038	0.012	0.026
Ppp1ca	4.08204044247756e-05	-2.21363121299131	0.731420006483129	0.006	0.025	0.019
Mid1	4.16881345573928e-05	0.417518680195453	0.746967994999364	0.19	0.128	0.062
Srp72	4.3713248770949e-05	0.860560309323212	0.783253991477864	0.103	0.06	0.043
Adamts20	4.63409738340075e-05	-1.52127707595237	0.830337569157747	0.015	0.041	0.026
Dnajc11	4.67706286806987e-05	0.87285186343476	0.83803612470076	0.1	0.057	0.043
Atp6v1g2	4.81041711541524e-05	-6.63495365951139	0.861930538740103	0	0.011	0.011
Sdcbp	5.06882254722503e-05	-1.53197156415368	0.90823162401178	0.019	0.046	0.027
Ap1b1	5.41943917930539e-05	-1.40960322889975	0.97105511214794	0.019	0.046	0.027
Hace1	5.58269047735504e-05	0.419655665973237	1	0.202	0.139	0.063
Sgk1	5.91265999938224e-05	0.327354503467333	1	0.375	0.296	0.079
Brpf1	6.04191663930562e-05	2.01811915819502	1	0.029	0.007	0.022
Pou3f1	6.04540796891117e-05	0.685079011703979	1	0.118	0.07	0.048
Brd1	6.06727611745247e-05	0.454461351330233	1	0.187	0.127	0.06
Trim2	6.09645149380461e-05	-1.03013270737977	1	0.036	0.07	0.034
Csmd3	6.14744881548299e-05	-0.10198896310986	1	0.994	0.986	0.00800000000000001
Cyb5r4	6.38565771664575e-05	0.552647177573833	1	0.153	0.098	0.055
Nucks1	6.42690735188271e-05	-0.921088544950495	1	0.061	0.101	0.04
Hnrnpd	7.28539962468184e-05	-0.682420841904387	1	0.125	0.175	0.05
Sec61a2	7.28585031925553e-05	0.529814816522717	1	0.19	0.13	0.06
Zfp821	7.3129745726521e-05	0.779695153177699	1	0.1	0.057	0.043
Rnf213	7.37895664843222e-05	0.809827718523646	1	0.09	0.05	0.04
Pkp4	7.48510348413922e-05	-0.590889147936063	1	0.114	0.166	0.052
Whrn	7.81450445670172e-05	-1.44460524316293	1	0.015	0.04	0.025
Reep3	7.96178124603858e-05	0.610213112004157	1	0.132	0.084	0.048
Mbd6	8.12874975640179e-05	0.666904259027883	1	0.093	0.052	0.041
Acsl6	8.19873492037748e-05	-1.60516726121085	1	0.012	0.034	0.022
Snrnp27	8.31898017161562e-05	1.00064854986032	1	0.063	0.03	0.033
Paqr8	8.34550328564181e-05	0.667338948139078	1	0.105	0.061	0.044
Npdc1	8.45221723595606e-05	1.11574795027855	1	0.055	0.025	0.03
Plk5	8.59121472373817e-05	6.32220341680617	1	0.013	0	0.013
Rnasek	8.97194012088256e-05	-2.06924963396051	1	0.008	0.027	0.019
Ntsr2	8.98297550201688e-05	0.737729813958142	1	0.093	0.052	0.041
Galntl6	9.07047091023095e-05	-1.27042158956319	1	0.029	0.059	0.03
Sult4a1	9.11833560894249e-05	-1.92210903673458	1	0.008	0.027	0.019
Cpeb4	9.31250139955909e-05	0.298997689916776	1	0.322	0.24	0.082
Cemip2	9.34862067149944e-05	1.52598182667181	1	0.041	0.016	0.025
Ifi27	9.46874219960274e-05	0.375153552672979	1	0.157	0.104	0.053
Galnt16	9.74549187988839e-05	0.451721794575516	1	0.248	0.185	0.063
Mast4	0.000102372865928111	-0.576981126467698	1	0.156	0.21	0.054
Pde8b	0.00010312841393756	0.303947593060663	1	0.313	0.238	0.075
Cpeb3	0.00010536603121666	0.335251012759511	1	0.416	0.335	0.081
Cnot6	0.000106438107495097	0.49161005539704	1	0.184	0.125	0.059
Sdc2	0.00010687894144864	0.492393994828151	1	0.207	0.148	0.059
Zfhx4	0.000107594651380665	0.82132959685919	1	0.101	0.061	0.04
Rpl23	0.000109117134640862	-2.75919437226036	1	0.003	0.019	0.016
Cox7a2	0.000112506320208937	-2.55958537911202	1	0.003	0.019	0.016
Rbm33	0.000112581463945695	0.465663563244868	1	0.257	0.193	0.064
Scrn1	0.000114146750085367	1.01022173106372	1	0.066	0.033	0.033
Iffo2	0.000114785311206734	-1.72785918320838	1	0.013	0.036	0.023
Senp2	0.000118232353709935	0.559777257214496	1	0.148	0.097	0.051
Fcf1	0.000118782280227663	0.971582736794099	1	0.056	0.025	0.031
Ndufv2	0.000119935220918975	0.763386683219098	1	0.092	0.052	0.04
Clip2	0.000120310874648894	0.323379976844638	1	0.309	0.233	0.076
Kdm5d	0.000120933343842507	0.620306257892195	1	0.091	0.051	0.04
Nisch	0.000121014813284592	0.386477562873632	1	0.275	0.205	0.07
Dcc	0.000121975014946429	-0.138283631903337	1	0.978	0.967	0.011
Sdf4	0.000123774577639058	0.881230397394293	1	0.063	0.03	0.033
Mrpl24	0.000124233680462011	1.17557311414936	1	0.052	0.023	0.029
Rufy2	0.000125783418753365	0.516185490208104	1	0.158	0.106	0.052
Plpp1	0.000135256928380551	1.1284601699179	1	0.057	0.027	0.03
Xbp1	0.000135852310244761	-3.26201450974456	1	0.001	0.014	0.013
Tafa1	0.0001367761729341	0.228079665682102	1	0.569	0.491	0.078
Leprot	0.000139036576195691	-1.56569140516508	1	0.015	0.038	0.023
Cnbd2	0.000146972464327954	1.11646726789597	1	0.061	0.029	0.032
Vmp1	0.000147379738171723	-0.690878853668663	1	0.101	0.146	0.045
Rnf20	0.0001516197419928	0.522625179171667	1	0.135	0.086	0.049
Trim25	0.000152304694109502	1.10701701865444	1	0.054	0.025	0.029
Fbxw9	0.000152324177795314	2.59379267507371	1	0.021	0.004	0.017
Bend6	0.000158419528362258	0.851008010413387	1	0.066	0.033	0.033
Cys1	0.000159817074184084	1.15375447019509	1	0.044	0.018	0.026
Fars2	0.000161161727623058	0.433414548521556	1	0.274	0.207	0.067
Gabarapl2	0.000165377706223751	1.24079456778898	1	0.05	0.022	0.028
Ikbkg	0.000166480937702464	1.50072333138767	1	0.043	0.017	0.026
Smim20	0.000167398634067026	1.56650939009078	1	0.035	0.012	0.023
Cers5	0.000168071847037223	0.388241865987011	1	0.245	0.183	0.062
Plekha6	0.000168205988991314	0.32045209410875	1	0.269	0.2	0.069
Spcs2	0.000168547145261193	0.767914968055937	1	0.066	0.033	0.033
Ctnna3	0.000178533420533077	-0.410064270980001	1	0.544	0.572	0.0279999999999999
Fam111a	0.00017881446600137	1.43736067909242	1	0.036	0.013	0.023
Hs6st2	0.000185127381276562	1.03998196316767	1	0.043	0.017	0.026
Crot	0.000188163489144031	0.621167721781404	1	0.132	0.085	0.047
Prdm15	0.000192265859739009	1.06491095969568	1	0.066	0.034	0.032
Atp6v0c	0.000193135917932087	-1.73250230322467	1	0.008	0.027	0.019
Tnpo1	0.000196325820479788	0.254714167724917	1	0.52	0.434	0.086
Rpl37a	0.000196438302593056	-2.17777768427008	1	0.007	0.025	0.018
Armc6	0.000197273598608684	1.18061766918269	1	0.033	0.011	0.022
Adgrb1	0.000198792101669272	0.444127008207554	1	0.148	0.096	0.052
Dlst	0.000202611590470889	0.607542372828515	1	0.13	0.084	0.046
Entr1	0.00020353248454297	1.06374560515106	1	0.055	0.026	0.029
Ube4a	0.000204353265308035	0.549464711171452	1	0.137	0.09	0.047
Agbl2	0.000208771308183318	1.69155852790462	1	0.028	0.008	0.02
Lrrtm2	0.000211567082752767	1.02264903402318	1	0.053	0.025	0.028
Bpnt2	0.000212470352333734	-0.862129511063815	1	0.076	0.114	0.038
Gabra3	0.000217076484415539	0.489873101714055	1	0.174	0.12	0.054
Slc25a4	0.000217377940096186	-1.09797571419205	1	0.022	0.048	0.026
Rpl30	0.000218270291283543	-2.68162484765739	1	0.003	0.016	0.013
Acap3	0.000220651306952375	0.301970627635243	1	0.246	0.183	0.063
Pop5	0.00022245762756172	3.83110127060397	1	0.013	0.001	0.012
Pradc1	0.000223688673188862	-4.24094778217326	1	0.001	0.011	0.01
Ank2	0.000224493044030555	-0.144699995103593	1	0.794	0.8	0.00600000000000001
Pdia3	0.000226494282831686	0.79679815619551	1	0.089	0.052	0.037
Ltbp4	0.000229619890058051	1.26565248607804	1	0.049	0.022	0.027
Chst2	0.000237188441126192	0.808244925711222	1	0.102	0.062	0.04
Jakmip2	0.000243550118892297	0.293322863795305	1	0.285	0.219	0.066
Tshz3	0.000243799201340928	-0.504324789677865	1	0.156	0.207	0.051
Mrpl34	0.000243956207424485	-3.79714875555362	1	0.001	0.013	0.012
Rnf150	0.000245713427270175	-0.792312675171266	1	0.051	0.086	0.035
Commd4	0.000249752370187269	-1.58976315630108	1	0.013	0.034	0.021
Tsc22d1	0.000252516483460655	-0.425980847981761	1	0.218	0.267	0.049
Prkar1a	0.000253675554692818	1.18357782476982	1	0.047	0.02	0.027
Dennd3	0.000255589459507772	1.75599650025335	1	0.022	0.005	0.017
Rai1	0.000256330314624439	0.607546720025556	1	0.142	0.096	0.046
Plxna2	0.000258290968353004	-1.2267528272226	1	0.024	0.051	0.027
Tesk1	0.000258452034795406	2.02687686802944	1	0.023	0.006	0.017
Pnma3	0.000258597957247977	2.17907201762327	1	0.022	0.005	0.017
Zbtb7c	0.000259106208649871	1.08922685737303	1	0.068	0.036	0.032
Arhgef25	0.000263493144183159	1.35951150782148	1	0.046	0.02	0.026
Egfem1	0.000263754497403029	-0.236716096103699	1	0.476	0.534	0.0580000000000001
Ywhab	0.000264277108707921	0.86641829585061	1	0.07	0.038	0.032
Smc6	0.000271295947170582	0.421127251301947	1	0.201	0.147	0.054
Tmem176a	0.000275851217059319	0.931844670668938	1	0.057	0.028	0.029
Homer1	0.000278792918173443	-1.18474962745086	1	0.021	0.046	0.025
Piezo2	0.000284758872699942	1.99707213947026	1	0.024	0.007	0.017
Ociad1	0.000287021341324004	0.748866565453938	1	0.084	0.048	0.036
Fth1	0.000288512943613248	-1.21036465241618	1	0.034	0.064	0.03
Shtn1	0.000290942966823205	-1.13681152904704	1	0.03	0.058	0.028
Ubald2	0.000294658752597796	-2.13369181569583	1	0.004	0.019	0.015
Nsmf	0.000309067401301614	0.347534181262588	1	0.196	0.138	0.058
Safb2	0.000310061808817591	0.331600552578686	1	0.199	0.141	0.058
Ythdc2	0.000310218749730849	0.485944251084307	1	0.137	0.09	0.047
Trf	0.000318845615009289	-1.34453779835235	1	0.02	0.043	0.023
Dhcr7	0.000319956148616711	1.24221065399131	1	0.041	0.017	0.024
Zfand6	0.00032319602611002	0.273897885339712	1	0.315	0.241	0.074
Fbxw11	0.000328001927259142	0.456917252490108	1	0.21	0.155	0.055
Kcnn2	0.000328600468649412	0.288721808846396	1	0.261	0.197	0.064
Wdr47	0.000330334301782543	0.891789297191416	1	0.07	0.038	0.032
Rps2	0.000330373361574676	-2.00176052836383	1	0.006	0.021	0.015
Sirpa	0.000331864235936101	-1.94263431334716	1	0.006	0.021	0.015
Disp1	0.000332760457837134	0.832629760766758	1	0.075	0.042	0.033
Polr3c	0.000334697301640914	0.74831740028478	1	0.058	0.029	0.029
Car2	0.000334854408624426	-1.62119705030297	1	0.008	0.026	0.018
Cic	0.000337391785847291	0.955717945938322	1	0.068	0.037	0.031
Gas2l3	0.000339621809562549	6.26325864150674	1	0.01	0	0.01
2510002D24Rik	0.000340567800320564	1.39550701879053	1	0.035	0.013	0.022
Reep5	0.000342106990404078	0.671997831153205	1	0.089	0.052	0.037
Lrrn3	0.000344675513329944	0.650628304659908	1	0.105	0.066	0.039
Ntrk2	0.000349829783024921	-0.253373421689841	1	0.526	0.568	0.0419999999999999
S100pbp	0.000351614199860537	0.485618562350306	1	0.143	0.097	0.046
Kcnc3	0.000357935085992487	0.582250037320757	1	0.139	0.094	0.045
Ireb2	0.000359891639989203	0.403341349387311	1	0.191	0.136	0.055
Igf1r	0.00036720253423069	-0.308492828725857	1	0.347	0.39	0.043
Gspt2	0.000374731831270727	0.824749771196657	1	0.054	0.026	0.028
Luc7l2	0.000376966977424568	0.218685084750817	1	0.556	0.451	0.105
Abhd17b	0.000378122028868513	0.243813788072937	1	0.404	0.327	0.077
Rhoj	0.000381125090974676	0.398259125976203	1	0.192	0.138	0.054
Jak2	0.000391669642984187	0.322081792458768	1	0.204	0.148	0.056
Anks1	0.000392693502102563	0.658528792402316	1	0.099	0.06	0.039
Krit1	0.000392800799161029	0.257567821461972	1	0.255	0.188	0.067
Dcun1d4	0.00039644830678362	0.690544681982071	1	0.082	0.047	0.035
Tmem147	0.000397281151717135	1.96584119046644	1	0.021	0.005	0.016
Cdc123	0.000397486726508424	0.489799399728396	1	0.169	0.119	0.05
Mdga1	0.000402033601383227	1.38089611111152	1	0.042	0.018	0.024
Idh3g	0.000405502310867853	1.94670795675813	1	0.024	0.007	0.017
Nubp1	0.000409957276516072	1.79425326034357	1	0.026	0.008	0.018
Tubb3	0.000421543181914491	1.63671280551444	1	0.026	0.008	0.018
Atp1b1	0.000423062376808115	-3.68354811634643	1	0.001	0.011	0.01
Vps18	0.000424846112981947	1.77581468429443	1	0.025	0.007	0.018
Cacnb2	0.000433401462825983	0.803114294222665	1	0.092	0.056	0.036
Smc2	0.000439618178208377	0.86457287555147	1	0.075	0.042	0.033
Atp2b4	0.000439997008612335	1.61992844400476	1	0.024	0.007	0.017
Ccm2	0.000442361900010467	0.618951635124447	1	0.089	0.052	0.037
Atp5md	0.000445420721250139	-2.73656434563035	1	0.002	0.014	0.012
Ramp1	0.000449121575691228	0.334116524213377	1	0.239	0.18	0.059
Pxdn	0.000452289859394649	0.619851889137756	1	0.059	0.029	0.03
Rapgef4	0.000454034799864942	-0.803524712642142	1	0.052	0.086	0.034
Cstf2	0.000460121426966256	-1.29905361640052	1	0.017	0.038	0.021
Lnpep	0.000466890244632113	-0.666546061065642	1	0.093	0.133	0.04
Hsf5	0.000468410247922164	2.38096175474944	1	0.017	0.003	0.014
Atp8a1	0.000470514673854006	-0.397753140261636	1	0.281	0.331	0.05
Fbxw17	0.000470560180591095	1.14427669904177	1	0.047	0.022	0.025
Dbx2	0.000483065985885314	0.543401781892709	1	0.132	0.088	0.044
Cyrib	0.000485093049889724	0.289764936987222	1	0.335	0.27	0.065
Ttc21b	0.000485737929320124	0.575560423945312	1	0.106	0.067	0.039
Man2b1	0.000486008111604249	0.821479361517876	1	0.066	0.036	0.03
Zc3h4	0.000491201610761534	0.77459137636006	1	0.091	0.056	0.035
Abca8b	0.00049379553882707	0.408575042955069	1	0.221	0.163	0.058
Myo16	0.000495355045650928	0.241388205475277	1	0.42	0.34	0.08
Dcaf5	0.000505688786544186	0.401304914399896	1	0.22	0.163	0.057
Dnm1	0.000506532494754179	-1.40645362197456	1	0.012	0.031	0.019
Acly	0.000510572556423322	0.601953973291574	1	0.118	0.076	0.042
Atp5b	0.000512297661309138	-0.829466750755762	1	0.036	0.066	0.03
Kcnab1	0.000513541237713728	0.385040168610586	1	0.162	0.112	0.05
Atp8b2	0.000528770647363201	1.33307615544213	1	0.04	0.017	0.023
Fam174a	0.000529842362134929	0.990523297789747	1	0.053	0.026	0.027
Flrt2	0.000531095194872963	-0.870883282493118	1	0.04	0.071	0.031
Cdyl	0.000532575173952154	0.750587413910907	1	0.1	0.063	0.037
Mpv17	0.000543528579239785	0.623398134562733	1	0.104	0.066	0.038
Patj	0.000551846586505781	1.6635723159703	1	0.029	0.01	0.019
Pan3	0.000553507366892525	0.291468536045032	1	0.386	0.31	0.076
Kcnq5	0.000554123332182739	0.263769320099921	1	0.416	0.344	0.072
Cdh19	0.000566395857564214	0.224865704519831	1	0.363	0.286	0.077
Rps17	0.000581014204150737	1.95545159787079	1	0.022	0.006	0.016
Pgs1	0.000582889689946461	1.62665770409855	1	0.027	0.009	0.018
Setd3	0.000585294839765956	0.519981921895182	1	0.128	0.085	0.043
Fry	0.00058753264165038	0.168711936300604	1	0.797	0.744	0.053
Smurf2	0.000589347046563497	0.346815506561652	1	0.338	0.273	0.065
Hjurp	0.000591240713562076	0.435526713255351	1	0.153	0.107	0.046
Ipmk	0.000593346931568387	0.93557397603281	1	0.052	0.025	0.027
Gap43	0.000595419247204019	1.51879804895585	1	0.029	0.01	0.019
Racgap1	0.00059650827673103	1.54675990947716	1	0.027	0.009	0.018
Gdap2	0.000596984699798374	1.04853671161469	1	0.052	0.026	0.026
Irf9	0.000604504464686632	1.85111302411867	1	0.022	0.006	0.016
Hmgcr	0.000605787495603752	0.834363587059637	1	0.059	0.03	0.029
Ccdc134	0.000610208565646237	0.663165173288143	1	0.081	0.048	0.033
Bbs9	0.000613442468534491	0.397786853313409	1	0.215	0.16	0.055
Ttc39c	0.000624237011769221	0.66785361524936	1	0.084	0.05	0.034
Rpsa	0.000639153990310207	-2.01172381880367	1	0.008	0.024	0.016
Ddi2	0.000640769632869596	0.564964000074157	1	0.128	0.086	0.042
Dctn4	0.000644171921218873	0.366289765936287	1	0.177	0.127	0.05
Zfp710	0.000653094209528532	0.70128001035206	1	0.092	0.057	0.035
Nkain2	0.000654587437919306	-0.469587906046826	1	0.082	0.121	0.039
Htra1	0.000673816941705898	0.490389801624673	1	0.153	0.106	0.047
Akap6	0.000675324115347161	0.27980490160063	1	0.4	0.325	0.075
Pias2	0.000677697319786074	-0.41342544751615	1	0.259	0.304	0.045
Hnrnpdl	0.000700030436289733	0.354100781213197	1	0.258	0.198	0.06
Chid1	0.000702010801420079	1.15470035559976	1	0.042	0.019	0.023
Cfap46	0.000702947783793388	-2.46281423946289	1	0.003	0.015	0.012
Ece1	0.00070460427826431	0.856571025496334	1	0.058	0.03	0.028
Runx2	0.000712858966853929	-1.05806236008542	1	0.036	0.063	0.027
Akap11	0.000715989688420781	0.512477557734837	1	0.121	0.079	0.042
Ddx3y	0.000727839215826862	0.499149643156584	1	0.086	0.052	0.034
Baz2a	0.000742435888943645	0.535202325953914	1	0.14	0.097	0.043
Agbl4	0.000745119699821061	0.402605668651984	1	0.187	0.138	0.049
Mta3	0.000750252708753674	0.256314523678672	1	0.264	0.201	0.063
Gdi2	0.000762719988485852	0.461999234230835	1	0.171	0.123	0.048
Trpc4ap	0.000768869630746114	0.413331372015886	1	0.16	0.114	0.046
Nipa1	0.00079285587662387	0.455426037021131	1	0.099	0.061	0.038
Bub3	0.00079750215123831	0.988904914104803	1	0.042	0.019	0.023
Smox	0.000803347274828746	0.405233133880334	1	0.166	0.115	0.051
Slc2a8	0.000819807529159007	1.3963765918896	1	0.029	0.011	0.018
Nucb2	0.000820788152557641	1.46258405040973	1	0.028	0.01	0.018
Rab3c	0.000826530137852889	-0.501894026427235	1	0.157	0.201	0.044
Pttg1ip	0.00082817722890859	1.25323056715929	1	0.034	0.014	0.02
Mrfap1	0.000828423663629096	1.88032023601311	1	0.018	0.004	0.014
