gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tsga10	1246.28103499966	-0.0317863848408048	0.0566769526852171	-0.560834401548472	0.574910432444257	0.879432336826295
Lipt1	31.2663189078758	-0.298423541882432	0.161190555298728	-1.8513711385222	0.0641161782350499	0.559195848211032
Mitd1	213.914200090093	0.096958648711482	0.0748297880116174	1.29572261645896	0.195071066607686	0.695121040146166
Mrpl30	159.512175383884	-0.239227171066367	0.101465876966087	-2.35771057442616	0.0183880231129861	0.466396593788438
Txndc9	346.229898698443	-0.0580416214136741	0.0645822206484586	-0.898724460554136	0.368799444751689	0.79134412383032
Eif5b	1477.62675509102	-0.0736307612266061	0.0499002723500158	-1.47555830377312	0.140062505574012	0.649932867654542
Rev1	2368.94763096987	-0.0493391431504251	0.044493834944971	-1.10889841730763	0.267474006686787	0.735457777028119
Aff3	7632.27005415609	0.0417416242572816	0.0656098276578835	0.636209936031831	0.524639597848741	0.861111018091232
Lonrf2	1346.36885017379	0.0670038906826115	0.043410082764281	1.54350985798498	0.1227071175095	0.631286559770457
Chst10	520.927030989812	0.156839405685132	0.0744458535006297	2.10675811089741	0.0351385522037851	0.518080122252104
Pdcl3	133.266598343423	-0.0337129069946163	0.0889911223251296	-0.378834496225882	0.704810769064897	0.924637027458662
Npas2	4292.41234248269	0.169338471579832	0.0674462200951306	2.51071848564658	0.0120485737487562	0.436574061737276
Rpl31	369.647411349493	-0.160739712763931	0.119417764124827	-1.3460284903334	0.178293328600168	0.683912834422607
Tbc1d8	831.716347347646	0.115434000205303	0.0777711988654357	1.48427698028718	0.13773545468314	0.646500599617827
Cnot11	142.936395292659	0.0295625217581121	0.0904401861998022	0.326873738326921	0.743763384742241	0.938371761914674
Rnf149	609.867054099285	0.102095954974692	0.0618468806854063	1.65078584147224	0.098782312204119	0.608305370114508
Creg2	740.703276753374	-0.0176398652832379	0.0879435791399401	-0.200581616710966	0.841025733671605	0.966124620460075
Map4k4	1689.43409740771	0.129528424390387	0.0646123523193369	2.00470064532261	0.0449950595005095	0.543637313903462
Il1r2	85.2096203283882	-0.305254737170115	0.156964954263673	-1.94473179444465	0.0518072667945078	0.544035996568366
Il1r1	80.565505124005	-0.171450856424621	0.144655920405414	-1.1852322113337	0.235925647445762	0.716984199293346
Il1rl2	17.5508202065811	0.438960452277402	0.300669810152129	1.45994189458297	0.144306043899809	0.65400963380299
Slc9a4	59.6570641982763	-0.0383178295247007	0.201963325967723	-0.18972667112258	0.849523319861925	0.969388405517416
Slc9a2	133.489949963852	0.145112788430155	0.199280475343109	0.728183672686993	0.466501159184377	0.839437020813926
Mfsd9	37.8553063057315	-0.217506932474417	0.145364276459372	-1.49628875657912	0.134578423775966	0.640758750788289
Pou3f3	314.822411350035	0.0271129978392499	0.120015374760595	0.225912704045915	0.821269316837506	0.959444114560406
Mrps9	1213.54530583532	-0.00265385347252202	0.0455685133972906	-0.0582387546722079	0.95355845132956	0.990338467606887
Gpr45	1957.93844089307	0.00345731747170381	0.0530236137326545	0.0652033542854252	0.948012090480915	0.988806020939471
Tgfbrap1	528.431720294349	0.0368298001920908	0.0438690476731578	0.839539542013489	0.401166609540254	0.809402959406583
AI597479	212.679371354039	-0.0946161733819669	0.0652665222678591	-1.44968921422922	0.147145204820532	0.659357662800802
Fhl2	1629.41479712552	0.11096478173062	0.0677239771797441	1.63848590043836	0.101320372911248	0.609880836503314
Nck2	1595.32348800275	0.115938864660944	0.0647044246537356	1.79182282017633	0.073161352138238	0.575210714610941
Uxs1	1946.85368499651	0.125429916014268	0.0484728605492101	2.5876318127941	0.00966382137945005	0.423880165127658
Tpp2	1433.73172403667	-0.0351470647782774	0.0739374638738947	-0.475362055131118	0.634528935340864	0.901974461011656
Mettl21c	19.9114758160119	-0.40116078606877	0.312783957572701	-1.28254910891818	0.199650089372964	0.696970841733958
Tex30	62.3868421710293	-0.0782893125409878	0.117315568767421	-0.667339496057824	0.504555303507009	0.851476887826482
Poglut2	119.929044768435	-0.0288183625303246	0.102678416451316	-0.280666215221467	0.778966423894521	0.94790925057504
Bivm	324.947712896396	0.0119413857690582	0.0599750250968928	0.199105973690986	0.842179848455846	0.966156656664272
Ercc5	535.492031086438	-0.0418747118951903	0.0621950465545106	-0.673280497643641	0.500768857584341	0.850408761054358
Gulp1	208.675953946911	-0.784851099003507	0.223537239294368	-3.51105301953724	0.000446335368637868	0.213409490051699
Col5a2	54.3193421872567	-0.281406613768912	0.246951443547596	-1.13952204419763	0.254485479209995	0.727975384155964
Wdr75	544.728953148725	0.0192770999060815	0.0598885784544291	0.321882742979948	0.747541527123645	0.939499686913716
Slc40a1	39.3696185770903	0.38873514331803	0.313119026813732	1.24149320235745	0.214423607779926	0.70477069551626
Dnah7b	220.042797104535	-0.170847367170011	0.177293586849848	-0.963640987841844	0.335225949827869	0.774968605939131
Dnah7c	215.936226081867	-0.0924903844727114	0.0946455656973205	-0.977228925531478	0.328455830849127	0.770953264791757
Slc39a10	1896.78992257388	-0.112133216926416	0.0746126394996326	-1.50287160028654	0.132872157749638	0.640674467944184
Tmeff2	13762.9884611287	-0.0547829315988493	0.0658293354976878	-0.832196332906528	0.405298133436337	0.812106544609432
Cavin2	69.4010518998827	-0.108694457106521	0.142836346987162	-0.760971975265443	0.446673806332101	0.830555764577261
Nabp1	205.707761654358	0.110556791848493	0.0951210326291586	1.16227493323704	0.245123805305946	0.72230053335434
Myo1b	1497.62223188828	0.0166554095186364	0.077963251584898	0.213631540245593	0.830834401592992	0.963534684513468
Stat4	105.086542481541	0.152118888128115	0.125248729464676	1.21453438113332	0.224543729139072	0.70978201994896
Stat1	220.702861037664	0.366867483861887	0.106870652341095	3.4328178580867	0.00059734324106827	0.22943100541945
Gls	11703.7806587114	-0.052672186663502	0.046765610170354	-1.12630170913267	0.260037834592914	0.73070286461561
Nab1	684.353934308952	-0.0698083096008256	0.0608431856200181	-1.14734803724442	0.251237807894989	0.725696143431959
Nemp2	262.70592426296	-0.0326144385493689	0.0856579946539429	-0.380751833861285	0.703387402810733	0.923762881592876
Mfsd6	1252.52700212113	0.0516639253042394	0.0415512508697763	1.24337833934667	0.213728448376944	0.704369878857452
Inpp1	499.515714545532	-0.012923179299614	0.0594356137261011	-0.217431578298632	0.827872023878664	0.962390489190667
Hibch	555.927496480122	-0.0709823901045796	0.0614017895039019	-1.15603129286759	0.247668357401389	0.723540218976412
1700019D03Rik	581.140176846133	-0.0235651489956649	0.108099157121849	-0.217995677515804	0.827432479285298	0.96229559815142
1700019A02Rik	59.4333532183858	-0.303002697159108	0.19576248351268	-1.54780779096257	0.121668580168991	0.629849702605419
Pms1	411.443616726917	-0.0706961881496314	0.0627398392933033	-1.12681493841788	0.259820733194778	0.730691748794695
Ormdl1	49.9782914613654	-0.100679212634754	0.17259069704112	-0.583340900528184	0.559663834082573	0.873389372444902
Osgepl1	372.418149754612	-0.112965299961707	0.0762215607987401	-1.48206490103223	0.138323026843085	0.647675531122116
Asnsd1	71.5268968924016	-0.160394575561229	0.121738029074129	-1.31753879031146	0.187658087554623	0.690768803668347
Dnah7a	102.248354045125	-0.223434408920415	0.122437609399949	-1.82488379196097	0.0680185675896713	0.564588910692449
Hecw2	15840.7995852678	0.108445727777221	0.0994064898908616	1.09093206989085	0.275302774401477	0.738285550929104
Ccdc150	59.8799442763738	0.00224893925543161	0.223975054425418	0.0100410256008242	0.991988555320609	0.998152000682273
Gtf3c3	788.927171355127	-0.0870804555665599	0.0800096835619935	-1.08837395287394	0.276430055136469	0.738390040063902
Pgap1	1534.87433557134	-0.0280902392806466	0.0503060733650094	-0.558386640054974	0.576580393721983	0.879937567262139
Ankrd44	786.13235041603	-0.022359628676315	0.0747628224995948	-0.299074164521225	0.764883458346127	0.943398272966435
Sf3b1	3582.79255196186	0.0413513818432935	0.0408063360152933	1.01335689212077	0.310889722021489	0.760632125464363
Coq10b	626.510369974978	0.125810088471442	0.158035221012718	0.796088920338317	0.425980353580424	0.82133481369237
Hspd1	378.747365515959	0.00276315031475034	0.0716401116180432	0.0385698772983823	0.969233318848136	0.993549146353172
Hspe1	171.679895588944	-0.271026761433638	0.156854568442433	-1.72788567221813	0.0840087235605726	0.586969475480653
Mob4	880.520347509243	-0.0381738999115867	0.0631448304994458	-0.604545132351282	0.545481272608339	0.868416005172182
Rftn2	16.2084492531508	-0.677431154126632	0.329819773019397	-2.0539434246921	0.0399811677455497	0.53253518585408
Mars2	176.134824805975	-0.124080962014301	0.0953151678526866	-1.30179660603518	0.19298592433407	0.693539370317842
Boll	11.9362323357519	-0.218906031558502	0.298451945305096	-0.733471619140304	0.463270831582076	0.837210154705341
Plcl1	4193.27269837237	-0.088060594036679	0.0859003933745942	-1.0251477388778	0.30529348303192	0.75715439365261
Satb2	6058.24685033648	0.188418066781503	0.10330584372169	1.82388585188955	0.0681693310288732	0.564588910692449
1700066M21Rik	95.4752665619907	-0.0515260846136417	0.106850561700123	-0.482225678497136	0.629645637196876	0.900268698238418
Tyw5	321.615270670635	-0.107982109266123	0.0685902168544312	-1.57430773976547	0.115416321304292	0.622786957502266
Maip1	158.740127298696	0.0886273154815533	0.078929960488748	1.12286025398667	0.261496850212891	0.731440315732812
Spats2l	1728.93071261292	0.096302115223231	0.0555897313812994	1.73237237940004	0.0832072824935597	0.585521517109802
Kctd18	297.940393932951	0.0131734426303403	0.0817219798336238	0.161198280525752	0.871937235349853	0.972677891010811
Sgo2a	15.8829546517877	0.00116290288199206	0.24621183477501	0.00472318027707616	0.996231461390735	0.99935374490528
Aox1	13.5631273414997	-0.346600967657286	0.29312591834663	-1.1824303003033	0.237035006314573	0.718507305693192
Aox4	79.3636211642332	0.00867598932633581	0.117241740812829	0.0740008572560062	0.94100970314109	0.988388363780167
Aox2	27.4314415671306	-0.201070546450379	0.332881953128332	-0.604029580338537	0.545823975967828	0.868652978446255
Bzw1	525.66849926407	-0.0389045174832113	0.0739914747888433	-0.525797297516192	0.599029052433596	0.887321187048857
Clk1	2511.10552531855	-0.00276933700679044	0.0712576610078008	-0.0388637090752568	0.968999050659398	0.993384750859016
Ppil3	217.662630568762	-0.00650021078519033	0.080593547663837	-0.0806542331689293	0.935716934819401	0.987867597094709
Nif3l1	219.136469976487	-0.259849137818387	0.150866845350944	-1.72237403926575	0.0850017833357819	0.589103541122098
Orc2	1541.17080819642	0.0518498307844629	0.0473137368434935	1.09587266285844	0.273134503919738	0.738285550929104
Hycc2	3388.08504067841	-0.029796103067828	0.0480950175887193	-0.619525775468615	0.535570047048321	0.865539327580826
Ndufb3	450.643161422875	-0.180311823144798	0.0963859115395422	-1.8707279960809	0.0613827922917987	0.557826421553776
Flacc1	13.0370891548454	-0.577222283365703	0.311499841688218	-1.85304197985258	0.063876341857568	0.559195848211032
Cflar	124.065529558114	-0.0611909166047346	0.141068325769487	-0.433767936714041	0.664456967233758	0.912669358385962
Trak2	1160.01060052844	0.0470400808988147	0.0389664481377605	1.20719447491111	0.227357257748863	0.711162535882674
Stradb	520.219982951707	-0.0332803871420369	0.0674978244491105	-0.493058663944471	0.621971137046214	0.897237208763139
C2cd6	11.8946055161714	0.162975256175672	0.255613148527563	0.637585574585958	0.523743488424819	0.861111018091232
Tmem237	314.667957125185	-0.0140127089873149	0.0596425020058892	-0.23494502269424	0.814251404372286	0.957449723632495
Mpp4	47.2556174152762	0.166740486574851	0.143222259854221	1.16420790137349	0.244339768943498	0.72230053335434
Als2	732.709383660955	0.0624412110170611	0.061542681144122	1.01460010932632	0.310296487224431	0.760632125464363
Gm973	30.1267051133036	-0.895927468865377	0.203839755819881	-4.39525383682781	1.10643384540596e-05	0.0247896503063206
Sumo1	1715.50732678034	-0.0103214385468644	0.0495337146082789	-0.208371987210895	0.834938527237982	0.964416028357616
Nop58	706.236593252809	-0.100201284533281	0.06167189628902	-1.62474790889672	0.104216284532542	0.614396312465565
Bmpr2	3003.77202412478	-0.0517771945151088	0.0421277936860931	-1.22905070464683	0.219052795840723	0.708377852895559
Fam117b	1963.53365444818	0.0422926253768388	0.0388758027900585	1.08789072743352	0.276643350086423	0.738390040063902
Ica1l	1144.10172230549	-0.0538478233059435	0.0589194109479361	-0.913923313889303	0.360757142268219	0.786992479567056
Wdr12	702.043487009645	0.024199429159476	0.0481846748087365	0.502222527298001	0.615510998354247	0.894133817903192
Carf	825.979361601311	-0.0578680200241843	0.0626088230199248	-0.924278995082982	0.355341076037482	0.783732581652481
Nbeal1	2689.40139554535	-0.0234525639843691	0.0348392935862249	-0.673164165235601	0.500842856184257	0.850426994528857
Cyp20a1	317.884157366844	-0.0828833720657454	0.0766108107472781	-1.08187566816332	0.279307777927591	0.739145721625698
Abi2	5561.64854770592	-0.0091720525730398	0.0465001113666069	-0.197247970025864	0.843633493268093	0.966908054732742
Raph1	4053.32481728457	0.00666580853099119	0.0501313558682968	0.132966851096215	0.894219596659456	0.976840081089961
Ctla4	33.7761109334997	0.106008826360116	0.165820209810386	0.639299796335657	0.522627920939507	0.860375155296534
Pard3b	302.448203986661	-0.486521558520333	0.17970080338336	-2.70739779322203	0.00678129478561697	0.397898409387326
Nrp2	1113.10462690053	-0.155849098377614	0.129251766701592	-1.20577925048737	0.227902618122021	0.711188522391517
Ino80d	1587.63755215194	0.0332160352804309	0.0322463728396541	1.0300704344516	0.302976942905548	0.753685981398831
Ndufs1	1307.65475634905	-0.00185364125167398	0.0338033530441986	-0.0548360172806025	0.956269105918117	0.990780267128247
Eef1b2	170.64002448549	0.018160877652193	0.144369806306102	0.125794154033061	0.899894869419669	0.978798018466811
Cmklr2	125.679206278966	-0.173884265200521	0.119462415154841	-1.4555562515218	0.145515329333212	0.65582471327677
Zdbf2	653.039295138447	0.0448137203603585	0.169297189913104	0.264704454830942	0.791237145421368	0.9513954334436
Adam23	6939.78210005071	0.0288221318924995	0.0806174891845572	0.357517111783488	0.7207047181959	0.929524467687565
Mdh1b	38.7626400231651	-0.158234593241433	0.14890910736342	-1.06262535611911	0.287951883476719	0.74419712830959
Fastkd2	312.827418891768	-0.139064315771949	0.0843063714697064	-1.64951133998121	0.0990429219265706	0.609073192799126
Klf7	3031.83988393646	-0.0381009524042411	0.0522213657679679	-0.729604671266791	0.465631866060929	0.838511610911864
Creb1	1881.00452783725	-0.0280938941296925	0.0616540885213352	-0.455669604457305	0.648627582474164	0.907633349469691
Mettl21a	143.015349583237	-0.0700456892529547	0.10086771031466	-0.694431241022972	0.487411807355621	0.845236961594636
Ccnyl1	842.199131663038	0.0451937194720186	0.0512589501015055	0.881674700369864	0.377952746171608	0.797205036175311
Plekhm3	2616.69795547429	0.0367290327459921	0.0518020256842132	0.709026959097961	0.478307747244293	0.841927299855961
D630023F18Rik	137.088471960602	-0.15856591336613	0.159159341790476	-0.996271482291454	0.319118255957091	0.765627974469552
Idh1	122.563590848305	0.0197904271575296	0.0881538344977149	0.224498767073401	0.822369226167581	0.959910025563516
Pikfyve	1594.37790642642	0.0572179677107597	0.0523681086432451	1.09261092663388	0.274564663195882	0.738285550929104
Pth2r	218.606475716291	-0.0974556786185307	0.119859436130549	-0.813083072678429	0.416170430860561	0.817883742808937
Map2	12045.7345398338	-0.023826814487856	0.04389979283605	-0.542754599704846	0.587298775865905	0.883793611080848
Unc80	13118.8278455947	0.0113494269039043	0.0302606664745253	0.37505541768086	0.707619252388988	0.925466384183643
Rpe	474.417990116334	-0.131519706301618	0.0614545312794883	-2.14011405771662	0.0323455502825222	0.512971536656459
Kansl1l	2125.07068812711	-0.248937946373778	0.118197775645554	-2.10611363043144	0.0351944831139131	0.518080122252104
Acadl	22.5991362294087	-0.133739863355729	0.190233054237725	-0.70303167812572	0.482036008046421	0.84326571845654
Myl1	34.3837832578562	0.0317882482704999	0.184705669684707	0.172102179238799	0.863357199542797	0.972390643956652
Lancl1	1164.6640997765	-0.0877697007444067	0.0595937427283108	-1.47280061171104	0.140804807361229	0.650753523031488
Erbb4	1478.82931245224	-0.6526229002466	0.247217899657988	-2.63986912415916	0.00829380489781838	0.412144165523985
Ikzf2	511.010973849451	-0.149901055200918	0.0976329702020255	-1.53535281053867	0.124697188475843	0.633463354886929
