Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Rpl37a,Reactome Gene Sets,6,R-HSA-376176,Signaling by ROBO receptors,,-5.7,43,13,30286,219,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-3.4
Rpl37a,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-5.7,21,9.9,30286,548,13,5,38,13,5621|6170|6227|6232|23521,PRNP|RPL39|RPS21|RPS27|RPL13A,-3.3
Rpl37a,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-5.6,40,12,30286,233,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-3.3
Rpl37a,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-5.6,20,9.7,30286,573,13,5,38,13,5621|6170|6227|6232|23521,PRNP|RPL39|RPS21|RPS27|RPL13A,-3.3
Rpl37a,Reactome Gene Sets,6,R-HSA-72766,Translation,,-5.2,32,11,30286,292,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-2.9
Rpl37a,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-4.9,25,9.7,30286,367,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-2.6
Rpl37a,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-4.7,24,9.4,30286,392,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-2.4
Rpl37a,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-4.6,22,9,30286,421,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-2.3
Rpl37a,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-4.2,17,7.9,30286,542,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-1.9
Rpl37a,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-4.2,17,7.8,30286,551,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-1.9
Rpl37a,GO Biological Processes,19,GO:0034249,negative regulation of amide metabolic process,19_GO:0048519 negative regulation of biological process,-3.9,30,9.2,30286,234,13,3,23,12,1191|5621|23521,CLU|PRNP|RPL13A,-1.6
Rpl37a,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-3.7,13,6.7,30286,726,13,4,31,13,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-1.4
Rpl37a,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,19_GO:0050789 regulation of biological process,-3,14,6.1,30286,493,13,3,23,12,773|5621|59284,CACNA1A|PRNP|CACNG7,-0.69
Rpl37a,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,19_GO:0050789 regulation of biological process,-3,14,6.1,30286,494,13,3,23,12,773|5621|59284,CACNA1A|PRNP|CACNG7,-0.69
Rpl37a,GO Biological Processes,19,GO:0034248,regulation of amide metabolic process,19_GO:0008152 metabolic process,-2.9,13,5.9,30286,522,13,3,23,12,1191|5621|23521,CLU|PRNP|RPL13A,-0.63
Rpl37a,GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-2.7,12,5.5,30286,591,13,3,23,12,1191|5621|11113,CLU|PRNP|CIT,-0.48
Rpl37a,GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,19_GO:0048519 negative regulation of biological process,-2.5,9.5,4.8,30286,733,13,3,23,12,1191|5621|23521,CLU|PRNP|RPL13A,-0.21
Rpl37a,GO Biological Processes,19,GO:0045087,innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,9,4.7,30286,775,13,3,23,12,1191|6170|23521,CLU|RPL39|RPL13A,-0.15
Rpl37a_MCODE_ALL,CORUM,33,CORUM:306,"Ribosome, cytoplasmic",,-10,3.8e+02,39,30286,80,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-10,3.4e+02,37,30286,90,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156902,Peptide chain elongation,,-10,3.4e+02,37,30286,90,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408557,Selenocysteine synthesis,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156842,Eukaryotic Translation Elongation,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72764,Eukaryotic Translation Termination,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-10,3.2e+02,35,30286,96,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,,-9.9,3e+02,34,30286,102,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72689,Formation of a pool of free 40S subunits,,-9.9,3e+02,34,30286,102,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-9.8,2.7e+02,33,30286,112,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-9.7,2.7e+02,33,30286,113,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-9.7,2.7e+02,33,30286,113,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-9.7,2.6e+02,32,30286,116,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-9.7,2.6e+02,32,30286,116,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-9.6,2.5e+02,32,30286,119,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-9.6,2.5e+02,32,30286,120,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-9.6,2.5e+02,32,30286,120,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-9.5,2.4e+02,31,30286,127,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168273,Influenza Viral RNA Transcription and Replication,,-9.4,2.2e+02,30,30286,136,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.7
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-9.2,1.9e+02,28,30286,157,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.5
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168255,Influenza Infection,,-9.2,1.9e+02,28,30286,157,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.5
Rpl37a_MCODE_ALL,KEGG Pathway,24,hsa03010,Ribosome,,-9,1.8e+02,27,30286,170,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.3
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,,-9,1.8e+02,26,30286,172,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.3
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-8.9,1.6e+02,26,30286,185,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.2
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8868773,rRNA processing in the nucleus and cytosol,,-8.8,1.6e+02,25,30286,195,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.1
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72312,rRNA processing,,-8.7,1.5e+02,24,30286,205,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.1
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-376176,Signaling by ROBO receptors,,-8.6,1.4e+02,23,30286,219,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6
Rpl37a_MCODE_ALL,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-8.5,1.3e+02,23,30286,233,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.9
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72766,Translation,,-8.1,1e+02,20,30286,292,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.5
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-7.7,83,18,30286,367,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.1
Rpl37a_MCODE_ALL,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-7.6,77,17,30286,392,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5
Rpl37a_MCODE_ALL,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-7.4,72,17,30286,421,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.9
Rpl37a_MCODE_ALL,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-7,56,15,30286,542,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-7,55,15,30286,548,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_MCODE_ALL,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-7,55,15,30286,551,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-6.9,53,14,30286,573,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-6.5,42,13,30286,726,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.1
Rpl37a_SUB1_MCODE_1,CORUM,33,CORUM:306,"Ribosome, cytoplasmic",,-10,3.8e+02,39,30286,80,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-10,3.4e+02,37,30286,90,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-156902,Peptide chain elongation,,-10,3.4e+02,37,30286,90,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-156842,Eukaryotic Translation Elongation,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2408557,Selenocysteine synthesis,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72764,Eukaryotic Translation Termination,,-10,3.2e+02,36,30286,94,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-10,3.2e+02,35,30286,96,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72689,Formation of a pool of free 40S subunits,,-9.9,3e+02,34,30286,102,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,,-9.9,3e+02,34,30286,102,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-9.8,2.7e+02,33,30286,112,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-9.7,2.7e+02,33,30286,113,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-9.7,2.7e+02,33,30286,113,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-9.7,2.6e+02,32,30286,116,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-9.7,2.6e+02,32,30286,116,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-9.6,2.5e+02,32,30286,119,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-9.6,2.5e+02,32,30286,120,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-9.6,2.5e+02,32,30286,120,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-9.5,2.4e+02,31,30286,127,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.8
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-168273,Influenza Viral RNA Transcription and Replication,,-9.4,2.2e+02,30,30286,136,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.7
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-168255,Influenza Infection,,-9.2,1.9e+02,28,30286,157,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.5
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-9.2,1.9e+02,28,30286,157,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.5
Rpl37a_SUB1_MCODE_1,KEGG Pathway,24,hsa03010,Ribosome,,-9,1.8e+02,27,30286,170,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.3
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,,-9,1.8e+02,26,30286,172,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.3
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-8.9,1.6e+02,26,30286,185,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.2
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8868773,rRNA processing in the nucleus and cytosol,,-8.8,1.6e+02,25,30286,195,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.1
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72312,rRNA processing,,-8.7,1.5e+02,24,30286,205,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6.1
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-376176,Signaling by ROBO receptors,,-8.6,1.4e+02,23,30286,219,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-6
Rpl37a_SUB1_MCODE_1,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-8.5,1.3e+02,23,30286,233,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.9
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72766,Translation,,-8.1,1e+02,20,30286,292,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.5
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-7.7,83,18,30286,367,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5.1
Rpl37a_SUB1_MCODE_1,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-7.6,77,17,30286,392,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-5
Rpl37a_SUB1_MCODE_1,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-7.4,72,17,30286,421,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.9
Rpl37a_SUB1_MCODE_1,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-7,56,15,30286,542,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-7,55,15,30286,548,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_SUB1_MCODE_1,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-7,55,15,30286,551,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
Rpl37a_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-6.9,53,14,30286,573,4,4,1e+02,22,6170|6227|6232|23521,RPL39|RPS21|RPS27|RPL13A,-4.5
