Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Itm2c,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-19,1.7e+02,39,30286,113,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-19,1.7e+02,39,30286,113,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-19,1.7e+02,39,30286,116,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-19,1.7e+02,39,30286,116,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-18,1.6e+02,38,30286,119,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-18,1.6e+02,38,30286,120,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-18,1.6e+02,38,30286,120,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-18,1.5e+02,37,30286,127,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-168273,Influenza Viral RNA Transcription and Replication,,-18,1.4e+02,36,30286,136,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-17,1.2e+02,33,30286,157,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c,Reactome Gene Sets,6,R-HSA-168255,Influenza Infection,,-17,1.2e+02,33,30286,157,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c,KEGG Pathway,24,hsa03010,Ribosome,,-17,1.1e+02,32,30286,170,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c,Reactome Gene Sets,6,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,,-17,1.1e+02,32,30286,172,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c,Reactome Gene Sets,6,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-17,1.1e+02,31,30286,185,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-14
Itm2c,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-17,43,22,30286,548,14,11,79,11,5621|6133|6139|6157|6159|6161|6164|6175|6202|6217|8851,PRNP|RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16|CDK5R1,-14
Itm2c,Reactome Gene Sets,6,R-HSA-8868773,rRNA processing in the nucleus and cytosol,,-17,1e+02,30,30286,195,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-14
Itm2c,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-16,42,21,30286,573,14,11,79,11,5621|6133|6139|6157|6159|6161|6164|6175|6202|6217|8851,PRNP|RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16|CDK5R1,-14
Itm2c,CORUM,33,CORUM:3055,Nop56p-associated pre-rRNA complex,,-16,1.7e+02,36,30286,104,14,8,57,13,6133|6139|6157|6159|6161|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPLP0|RPS8|RPS16,-14
Itm2c,CORUM,33,CORUM:308,"60S ribosomal subunit, cytoplasmic",,-16,3.2e+02,47,30286,47,14,7,50,13,6133|6139|6157|6159|6161|6164|6175,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0,-14
Itm2c,Reactome Gene Sets,6,R-HSA-72312,rRNA processing,,-16,95,29,30286,205,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-14
Itm2c,Reactome Gene Sets,6,R-HSA-376176,Signaling by ROBO receptors,,-16,89,28,30286,219,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-14
Itm2c,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-16,84,27,30286,233,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c,Reactome Gene Sets,6,R-HSA-72766,Translation,,-15,67,24,30286,292,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-14,53,22,30286,367,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-12
Itm2c,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-14,50,21,30286,392,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-11
Itm2c,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-13,46,20,30286,421,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-11
Itm2c,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-12,36,18,30286,542,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-10
Itm2c,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-12,35,17,30286,551,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-10
Itm2c,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-11,27,15,30286,726,14,9,64,13,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-9.1
Itm2c,Reactome Gene Sets,6,R-HSA-9768919,NPAS4 regulates expression of target genes,,-6.9,2.9e+02,30,30286,22,14,3,21,11,406|8851|266743,BMAL1|CDK5R1|NPAS4,-4.7
Itm2c,Reactome Gene Sets,6,R-HSA-9634815,Transcriptional Regulation by NPAS4,,-6.3,1.9e+02,24,30286,34,14,3,21,11,406|8851|266743,BMAL1|CDK5R1|NPAS4,-4.1
Itm2c,GO Biological Processes,19,GO:0048167,regulation of synaptic plasticity,19_GO:0050789 regulation of biological process,-3.9,30,9.2,30286,216,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-1.7
Itm2c,GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-3.6,24,8.2,30286,268,14,3,21,11,406|4297|8851,BMAL1|KMT2A|CDK5R1,-1.4
Itm2c,GO Biological Processes,19,GO:0007611,learning or memory,19_GO:0032501 multicellular organismal process,-3.6,23,8,30286,278,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-1.4
Itm2c,GO Biological Processes,19,GO:0042254,ribosome biogenesis,19_GO:0009987 cellular process,-3.4,21,7.6,30286,311,14,3,21,11,6175|6202|6217,RPLP0|RPS8|RPS16,-1.2
Itm2c,GO Biological Processes,19,GO:0050890,cognition,19_GO:0032501 multicellular organismal process,-3.4,20,7.4,30286,322,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-1.2
Itm2c,GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,19_GO:0009987 cellular process,-2.9,13,5.9,30286,489,14,3,21,11,6175|6202|6217,RPLP0|RPS8|RPS16,-0.66
Itm2c,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,19_GO:0050789 regulation of biological process,-2.9,13,5.9,30286,493,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-0.65
Itm2c,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,19_GO:0050789 regulation of biological process,-2.9,13,5.8,30286,494,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-0.65
Itm2c,GO Biological Processes,19,GO:0070201,regulation of establishment of protein localization,19_GO:0051179 localization,-2.8,12,5.6,30286,537,14,3,21,11,406|5621|8851,BMAL1|PRNP|CDK5R1,-0.55
Itm2c,GO Biological Processes,19,GO:0007610,behavior,19_GO:0032501 multicellular organismal process,-2.6,10,5.1,30286,619,14,3,21,11,4297|5621|266743,KMT2A|PRNP|NPAS4,-0.38
Itm2c_MCODE_ALL,CORUM,33,CORUM:306,"Ribosome, cytoplasmic",,-23,3.8e+02,58,30286,80,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-23,3.4e+02,55,30286,90,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156902,Peptide chain elongation,,-23,3.4e+02,55,30286,90,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156842,Eukaryotic Translation Elongation,,-23,3.2e+02,54,30286,94,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72764,Eukaryotic Translation Termination,,-23,3.2e+02,54,30286,94,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408557,Selenocysteine synthesis,,-23,3.2e+02,54,30286,94,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-23,3.2e+02,53,30286,96,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72689,Formation of a pool of free 40S subunits,,-22,3e+02,52,30286,102,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,,-22,3e+02,52,30286,102,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-22,2.7e+02,49,30286,112,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-22,2.7e+02,49,30286,113,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,,-22,2.7e+02,49,30286,113,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-22,2.6e+02,48,30286,116,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-927802,Nonsense-Mediated Decay (NMD),,-22,2.6e+02,48,30286,116,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2408522,Selenoamino acid metabolism,,-22,2.5e+02,48,30286,119,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72613,Eukaryotic Translation Initiation,,-22,2.5e+02,48,30286,120,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72737,Cap-dependent Translation Initiation,,-22,2.5e+02,48,30286,120,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0008152 metabolic process,-22,2.4e+02,46,30286,127,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168273,Influenza Viral RNA Transcription and Replication,,-21,2.2e+02,45,30286,136,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-18
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-168255,Influenza Infection,,-21,1.9e+02,42,30286,157,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-18
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711097,Cellular response to starvation,,-21,1.9e+02,42,30286,157,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-18
Itm2c_MCODE_ALL,KEGG Pathway,24,hsa03010,Ribosome,,-20,1.8e+02,40,30286,170,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-18
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,,-20,1.8e+02,40,30286,172,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-18
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-20,1.6e+02,38,30286,185,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-17
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8868773,rRNA processing in the nucleus and cytosol,,-20,1.6e+02,37,30286,195,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-17
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72312,rRNA processing,,-20,1.5e+02,36,30286,205,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-17
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-376176,Signaling by ROBO receptors,,-19,1.4e+02,35,30286,219,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-17
Itm2c_MCODE_ALL,KEGG Pathway,24,hsa05171,Coronavirus disease - COVID-19,,-19,1.3e+02,34,30286,233,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-17
Itm2c_MCODE_ALL,CORUM,33,CORUM:3055,Nop56p-associated pre-rRNA complex,,-19,2.6e+02,45,30286,104,9,8,89,10,6133|6139|6157|6159|6161|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPLP0|RPS8|RPS16,-16
Itm2c_MCODE_ALL,CORUM,33,CORUM:308,"60S ribosomal subunit, cytoplasmic",,-18,5e+02,59,30286,47,9,7,78,14,6133|6139|6157|6159|6161|6164|6175,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0,-16
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-72766,Translation,,-18,1e+02,30,30286,292,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-16
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-17,83,27,30286,367,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-17,77,26,30286,392,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-15
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-17,72,25,30286,421,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-14
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-16,56,22,30286,542,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-422475,Axon guidance,,-16,55,22,30286,548,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-16,55,22,30286,551,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9675108,Nervous system development,,-16,53,22,30286,573,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-13
Itm2c_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-15,42,19,30286,726,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-12
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0042254,ribosome biogenesis,19_GO:0009987 cellular process,-4.1,32,9.6,30286,311,9,3,33,16,6175|6202|6217,RPLP0|RPS8|RPS16,-1.8
Itm2c_MCODE_ALL,GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,19_GO:0009987 cellular process,-3.5,21,7.6,30286,489,9,3,33,16,6175|6202|6217,RPLP0|RPS8|RPS16,-1.3
Itm2c_SUB1_MCODE_1,CORUM,33,CORUM:306,"Ribosome, cytoplasmic",,-23,3.8e+02,58,30286,80,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-192823,Viral mRNA Translation,,-23,3.4e+02,55,30286,90,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
Itm2c_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-156902,Peptide chain elongation,,-23,3.4e+02,55,30286,90,9,9,1e+02,10,6133|6139|6157|6159|6161|6164|6175|6202|6217,RPL9|RPL17|RPL27A|RPL29|RPL32|RPL34|RPLP0|RPS8|RPS16,-19
